year,iso3,country,categoryLevel,categoryId,categoryName,category,parentGroupId,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2020,SMR,San Marino,hs_chapter,HS85,HS85,HS85,XVI,manufactures,0.07046414578960815,0.6824070509398308,0.061935839936183096,0.2517455536252228,977.389,13870.728000000001
2020,FJI,Fiji,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.3658226445969946,0.3146511534206189,0.006481721911078203,0.2912691954730771,2665.191,7285.473
2020,KHM,Cambodia,hs_chapter,HS85,HS85,HS85,XVI,manufactures,0.5253318889357076,0.5533253169693525,0.07986260554228625,0.3689122175684498,810026.928,1541933.671
2020,CMR,Cameroon,hs_chapter,HS29,HS29,HS29,VI,manufactures,0.3037434839068918,0.4749491786218455,0.006799897117322806,0.2592699503236523,10586.936,34854.858
2020,SWZ,Eswatini,hs_chapter,HS62,HS62,HS62,XI,manufactures,0.1819640181779638,0.6126679968343257,0.01858279901566671,0.25971032473446576,3472.879,19085.525999999998
2020,ASM,American Samoa,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.0,0.6512755623278226,0.0011823362717201062,0.23656863549836998,0.0,54.644
2020,ZWE,Zimbabwe,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.1259295475651579,0.5047981866184598,0.000807898362059001,0.2501788972665808,358.532,2847.084
2020,ESP,Spain,hs_chapter,HS61,HS61,HS61,XI,manufactures,0.1799015849381965,0.16552519404956142,0.032672118067789836,0.14470452740927509,1428464.557,7940255.543
2020,AIA,Anguilla,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.0,0.7234718265173777,0.035022006136121546,0.23835583983199754,0.0,1489.182
2020,NLD,Netherlands,hs_chapter,HS87,HS87,HS87,XVII,manufactures,0.03935846808507044,0.2460377204818459,0.07388276365060058,0.08942653130355978,1079201.117,27419794.761
2020,SVK,Slovakia,hs_chapter,HS39,HS39,HS39,VII,manufactures,0.029214871330442156,0.18749181078531438,0.0474018842460585,0.08244738021935023,98834.792,3383030.2
2020,SXM,Saint Maarten,hs_chapter,HS85,HS85,HS85,XVI,manufactures,0.0,0.8165403380498328,0.07798314312164414,0.261858599059164,0.0,25197.004
2020,QAT,Qatar,hs_chapter,HS90,HS90,HS90,XVIII,manufactures,0.07344387892428221,0.22994467377204847,0.027447627376579874,0.10550014257122176,52473.106,714465.341
2020,RUS,Russian Federation,hs_chapter,HS63,HS63,HS63,XI,manufactures,0.6685682371679769,0.5899282039325774,0.007134998528833273,0.4718555050288158,936885.1529999999,1401330.6360000002
2020,JPN,Japan,hs_chapter,HS39,HS39,HS39,VII,manufactures,0.33358460059543904,0.29074663560884684,0.03493747716467262,0.22377523129880014,4975898.168,14916450.457
2020,TGO,Togo,hs_chapter,HS62,HS62,HS62,XI,manufactures,0.8506188981280466,0.9101076593295762,0.026603858363983768,0.5731050995716522,82157.472,96585.52399999999
2020,SGP,Singapore,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.4060079565807526,0.3664008513240178,0.0021348612306326966,0.31899761182898106,235223.207,579356.1510000001
2020,BDI,Burundi,hs_chapter,HS61,HS61,HS61,XI,manufactures,0.589175352063344,0.6349312182559531,0.005604537601612129,0.4058415165459429,2169.934,3683.002
2020,IRQ,Iraq,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.5211772826212829,0.6432202349243912,0.03782136209666721,0.40361321660816674,757393.356,1453235.552
2020,UGA,Uganda,hs_chapter,HS87,HS87,HS87,XVII,manufactures,0.15379502522043206,0.47741026763417904,0.08676174543606123,0.18957403614049756,89635.23,582822.688
2020,CCK,Cocos Isds,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.0,1.0,0.08604104171725599,0.2991186415898473,0.0,377.005
2020,CRI,Costa Rica,hs_chapter,HS29,HS29,HS29,VI,manufactures,0.3329011301419454,0.44220276704714834,0.014805952702965655,0.2636249822554585,56099.049,168515.646
2020,KWT,Kuwait,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.35859341422992513,0.23318653893777552,0.024438157201853748,0.24357306750359667,204355.82200000001,569881.693
2020,QAT,Qatar,hs_chapter,HS87,HS87,HS87,XVII,manufactures,0.06801037966248587,0.1967033963761386,0.05134997346407724,0.08163106780387422,90905.83899999999,1336646.545
2020,VEN,Venezuela,hs_chapter,HS61,HS61,HS61,XI,manufactures,0.43803384213984403,0.6618055752412239,0.01886476812216773,0.364704423385356,28336.616,64690.472
2020,VGB,Br. Virgin Isds,hs_chapter,HS63,HS63,HS63,XI,manufactures,0.03330777207220073,0.5987493272382343,0.0034918889701116324,0.24356359562973862,107.285,3221.02
2020,CUB,Cuba,hs_chapter,HS84,HS84,HS84,XVI,manufactures,0.27051309342784363,0.4033607921903605,0.23938234761487925,0.2330240421368311,249726.23,923157.644
