year,iso3,country,categoryLevel,categoryId,categoryName,category,parentGroupId,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2011,PAN,Panama,group,J,机械、电气与电子设备,机械、电气与电子设备,"",manufactures,0.25860635406397775,0.38271928794600785,0.09921215605677049,0.2298980035716754,1150287.234,4448023.863
2011,LBY,Libya,group,F,纺织、服装、鞋帽与生活饰品,纺织、服装、鞋帽与生活饰品,"",manufactures,0.6457774943832714,0.7722940305211072,0.14408429339210482,0.49585375309503393,341111.622,528218.504
2011,MKD,North Macedonia,group,K,运输设备,运输设备,"",manufactures,0.05846226195374173,0.30604220765368406,0.08683604251720871,0.10500579794340496,24154.178,413158.458
2011,PCN,Pitcairn,group,D,化学品、医药与高分子材料,化学品、医药与高分子材料,"",manufactures,0.0,1.0,0.13259534945664525,0.2814927905093193,0.0,457.985
2011,HTI,Haiti,group,F,纺织、服装、鞋帽与生活饰品,纺织、服装、鞋帽与生活饰品,"",manufactures,0.10407114294287101,0.9015255821550793,0.29055570769352523,0.3387351130429909,63480.069,609968.02
2011,MNP,N. Mariana Isds,group,G,非金属矿物制品、陶瓷与玻璃,非金属矿物制品、陶瓷与玻璃,"",manufactures,0.0,0.9566372279576054,0.004324320618738339,0.2786390531375303,0.0,251.057
2011,BGD,Bangladesh,group,I,贱金属及金属制品,贱金属及金属制品,"",manufactures,0.07383836377653845,0.3420320257765649,0.10137132471340139,0.1228619777342392,220799.131,2990303.681
2011,TGO,Togo,group,L,精密仪器、钟表与乐器,精密仪器、钟表与乐器,"",manufactures,0.22195328995428865,0.552909092190191,0.005946983135601437,0.23712430828903303,3600.382,16221.35
2011,KWT,Kuwait,group,I,贱金属及金属制品,贱金属及金属制品,"",manufactures,0.2392563956513995,0.45280012172960943,0.15788527772079894,0.22040404698048055,861274.924,3599798.959
2011,NIC,Nicaragua,group,M,家具、玩具、体育用品与杂项消费品,家具、玩具、体育用品与杂项消费品,"",manufactures,0.2513979411065514,0.3335888967980984,0.02903000780559672,0.23268148333464006,28680.849000000002,114085.457
2011,LUX,Luxembourg,group,J,机械、电气与电子设备,机械、电气与电子设备,"",manufactures,0.06681171703932694,0.3294520719456591,0.16931600694927576,0.14116975627397338,228360.25,3417967.089
