year,iso3,country,categoryLevel,categoryId,categoryName,category,parentGroupId,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2012,SRB,Serbia,hs_chapter,HS84,HS84,HS84,XVI,manufactures,0.12411870131722433,0.2938251193559724,0.14727399902679056,0.1465809237320116,253259.691,2040463.591
2012,USA,USA,hs_chapter,HS73,HS73,HS73,XV,manufactures,0.2415754877332455,0.23950013206604528,0.023111039340876185,0.17727610012074962,9521500.943,39414184.909
2012,GIN,Guinea,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.8027490828009308,0.7307824745783221,0.038253638641369596,0.5335481901181867,61712.93,76876.986
2012,MYS,Malaysia,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.5534053186931004,0.4102040645802047,0.0027701043963427297,0.3816062589700073,236054.358,426548.77
2012,KEN,Kenya,hs_chapter,HS64,HS64,HS64,XII,manufactures,0.8548778767074594,0.8215494371990117,0.013146303456404811,0.6006540360271561,121524.838,142154.61800000002
2012,LUX,Luxembourg,hs_chapter,HS29,HS29,HS29,VI,manufactures,0.0082043422482884,0.8165227072078629,0.010111516848994287,0.21924377127630218,1557.931,189891.03
2012,BMU,Bermuda,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.025011378627216932,0.614195657175935,0.010951195393650389,0.2143108472421928,592.828,23702.332000000002
2012,KEN,Kenya,hs_chapter,HS39,HS39,HS39,VII,manufactures,0.18584963524916187,0.3702984016284657,0.06455296722258959,0.17404663765986816,129728.454,698029.102
2012,ZWE,Zimbabwe,hs_chapter,HS64,HS64,HS64,XII,manufactures,0.18227209202527495,0.6426240097586743,0.003974042573252887,0.30253395266233796,3243.362,17794.068
2012,CYM,Cayman Isds,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.012624737989240674,0.9062664212286768,0.002449141301209709,0.3205249425306993,44.769,3546.133
2012,ERI,Eritrea,hs_chapter,HS73,HS73,HS73,XV,manufactures,0.10314818244625527,0.734855692648617,0.07669604241924538,0.26099131542732096,3117.6730000000002,30225.185999999998
2012,YEM,Yemen,hs_chapter,HS73,HS73,HS73,XV,manufactures,0.3561094170672601,0.47058871299198324,0.031018539684224418,0.2781828367431954,72966.79,204899.91700000002
2012,KIR,Kiribati,hs_chapter,HS39,HS39,HS39,VII,manufactures,0.7237819317440332,0.8471220599492056,0.04173409287960244,0.5594383421197359,2997.139,4140.942
2012,CAF,Central African Rep.,hs_chapter,HS39,HS39,HS39,VII,manufactures,0.02804078767721701,0.7154709301496626,0.04950601114887861,0.22668897135869473,265.104,9454.228
2012,WSM,Samoa,hs_chapter,HS64,HS64,HS64,XII,manufactures,0.28891578754416686,0.44756100056777987,0.004276569882452964,0.2961555961145259,274.25100000000003,949.242
2012,GRL,Greenland,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.046507876800073324,0.8057123931326523,0.05077643214946195,0.26894657269555633,1153.92,24811.281
2012,DEU,Germany,hs_chapter,HS62,HS62,HS62,XI,manufactures,0.32323973374091447,0.18640934891626446,0.020223103955894,0.22061576555948798,5540824.44,17141532.62
2012,KAZ,Kazakhstan,hs_chapter,HS87,HS87,HS87,XVII,manufactures,0.16136207471385486,0.3529317029195788,0.10284833914740019,0.1545182372292635,585227.919,3626799.668
2012,SRB,Serbia,hs_chapter,HS29,HS29,HS29,VI,manufactures,0.15774543036805372,0.49533894716060967,0.019301522498565402,0.1971581595834053,42184.327,267420.279
2012,NZL,New Zealand,hs_chapter,HS84,HS84,HS84,XVI,manufactures,0.23863968109630643,0.36364749038686783,0.18779236013450792,0.21149329199556366,1224841.0860000001,5132596.056
2012,SDN,Sudan,hs_chapter,HS64,HS64,HS64,XII,manufactures,0.8670523005550884,0.8419827759614347,0.013349491914241743,0.6128519173444803,77770.185,89694.91799999999
2012,MNG,Mongolia,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.7563960297290342,0.744917239094315,0.0021060480657260545,0.5291310194035637,7926.718,10479.587
2012,KGZ,Kyrgyzstan,hs_chapter,HS29,HS29,HS29,VI,manufactures,0.4284314457372383,0.7027062411854685,0.001875282907881629,0.3574458656199877,3690.2090000000003,8613.301
2012,BHR,Bahrain,hs_chapter,HS95,HS95,HS95,XX,manufactures,0.4942823679213986,0.45077278876037824,0.002431688362743992,0.3789847076250846,11992.565,24262.579
2012,SSD,South Sudan,hs_chapter,HS94,HS94,HS94,XX,manufactures,0.40957015658205015,0.8265790924816582,0.01723584957712161,0.4069883136192468,667.995,1630.966
