year,iso3,country,categoryLevel,categoryId,categoryName,category,parentGroupId,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2009,TUN,Tunisia,fine,D08,塑料及其制品,塑料及其制品,D,manufactures,0.029457697355503257,0.2543432209381044,0.05632757912402227,0.0879032945435977,26544.86,901117.955
2009,DNK,Denmark,fine,D08,塑料及其制品,塑料及其制品,D,manufactures,0.035988649832913805,0.2187006973480166,0.052019154175244234,0.08353860637061566,119262.702,3313897.647
2009,NPL,Nepal,fine,M02,玩具、游戏与体育用品,玩具、游戏与体育用品,M,manufactures,0.47865665607413893,0.49872290373892386,0.0013463254025177932,0.36572463808096,1756.915,3670.512
2009,ZAF,South Africa,fine,J01,通用机械、动力与工业设备,通用机械、动力与工业设备,J,manufactures,0.18123327646053056,0.24626743409048857,0.21402310348936612,0.1502211674334994,1828775.963,10090729.466
2009,WLF,Wallis and Futuna Isds,fine,M02,玩具、游戏与体育用品,玩具、游戏与体育用品,M,manufactures,0.0,0.7330075517494679,0.002758587236781688,0.2585280313277196,0.0,42.084
2009,BRB,Barbados,fine,K02,汽车及道路车辆,汽车及道路车辆,K,manufactures,0.010461563192034855,0.5425464737391407,0.07533792275007037,0.14619115571513158,567.241,54221.438
2009,AUS,Australia,fine,J02,电气、电子、通信与音视频设备,电气、电子、通信与音视频设备,J,manufactures,0.3488903339004352,0.2967816751414638,0.1378468048115165,0.24135228983121726,6343270.818,18181274.176
2009,MEX,Mexico,fine,M01,家具、寝具、灯具与预制建筑,家具、寝具、灯具与预制建筑,M,manufactures,0.23834929043891304,0.3777586556338339,0.00852982010347794,0.22113360173251514,405021.40499999997,1699276.7389999998
2009,JPN,Japan,fine,M02,玩具、游戏与体育用品,玩具、游戏与体育用品,M,manufactures,0.8185672589805207,0.7258252408410458,0.01895545688572589,0.5632645080940821,4801391.003,5865603.529
2009,ATF,Fr. South Antarctic Terr.,fine,L01,光学、测量、医疗与精密仪器,光学、测量、医疗与精密仪器,L,manufactures,0.0,0.9698637550443935,0.11140155006544898,0.26486661127841266,0.0,2612.062
2009,BRA,Brazil,fine,F04,针织服装及附件,针织服装及附件,F,manufactures,0.4382471930403829,0.3387889254431076,0.003439428591037847,0.29777649851587795,161132.712,367675.4
2009,LKA,Sri Lanka,fine,J02,电气、电子、通信与音视频设备,电气、电子、通信与音视频设备,J,manufactures,0.29447288932132637,0.34081499539846816,0.08243242702210846,0.22535570641093827,158826.657,539359.183
2009,PRK,Dem. People's Rep. of Korea,fine,L01,光学、测量、医疗与精密仪器,光学、测量、医疗与精密仪器,L,manufactures,0.4907804238989964,0.7133424731745409,0.013726467872001241,0.36824203141733464,10904.104000000001,22217.887
2009,FSM,FS Micronesia,fine,J02,电气、电子、通信与音视频设备,电气、电子、通信与音视频设备,J,manufactures,0.005362524155237936,0.9729420333555665,0.47583613911386163,0.31706562670885485,196.722,36684.59
2009,TTO,Trinidad and Tobago,fine,E01,皮革、毛皮与箱包容器,皮革、毛皮与箱包容器,E,manufactures,0.46359018585393136,0.46329710261707735,0.0020544749068449318,0.35246818865367463,3882.177,8374.157
2009,AZE,Azerbaijan,fine,J01,通用机械、动力与工业设备,通用机械、动力与工业设备,J,manufactures,0.15910335481189244,0.4352235547047986,0.206150211650491,0.1826516190137661,217552.038,1367362.984
2009,BMU,Bermuda,fine,M01,家具、寝具、灯具与预制建筑,家具、寝具、灯具与预制建筑,M,manufactures,0.0022644291494077406,0.6894688373095423,0.023478815552587913,0.2173348258144119,94.116,41562.793000000005
