year,iso3,country,topicTag,topicName,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2015,KEN,Kenya,infrastructure_materials,基础设施材料,manufactures,0.40306608183513404,0.4990501159137634,0.13284533393320952,0.29752308103527414,712329.0599999999,1767276.117
2015,POL,Poland,solar_pv_chain,光伏产业链,all_goods,0.2579307838760126,0.2999522341658179,0.006997314997035435,0.23043772996304826,361797.509,1402692.24
2015,DJI,Djibouti,solar_pv_chain,光伏产业链,manufactures,0.7873529220066557,0.6521643339433619,0.005524732565247891,0.5026061253635619,13928.421999999999,17690.189
2015,YEM,Yemen,consumer_goods,消费制造品,all_goods,0.7737699570259988,0.7915727607144231,0.0611110472315888,0.5422399904520846,411114.479,531313.571
2015,ALB,Albania,strategic_transport,战略交通装备,manufactures,0.02456384537818555,0.3621845198537531,0.08914035586684466,0.10730639772337212,6935.7210000000005,282354.855
2015,MLT,Malta,industrial_equipment,工业设备,all_goods,0.11205252628406931,0.4378038311614945,0.03562271622592777,0.18361065936815982,52946.736,472517.11100000003
2015,TKL,Tokelau,semiconductor_chain,半导体与电子链,all_goods,0.0,0.9924789817990142,0.05959236319409277,0.2810386344275737,0.0,344.204
2015,HUN,Hungary,green_manufacturing,绿色制造相关,manufactures,0.16463453252349095,0.15570669278891525,0.010289071478076485,0.16129358450750406,132326.087,803756.569
2015,KHM,Cambodia,ev_chain,新能源汽车链,all_goods,0.062104607692358836,0.4546705012978451,0.08038655685521674,0.1571924532576184,94764.312,1525882.145
2015,ARG,Argentina,battery_chain,电池产业链,all_goods,0.7660321052141912,0.6358214433790411,0.0023933140477856297,0.48560461554738726,111961.198,146157.318
2015,PLW,Palau,infrastructure_materials,基础设施材料,primary_goods,0.005106751436348589,0.7296900876949909,0.024890917596055835,0.19926651336636367,6.405,1254.222
2015,SWE,Sweden,semiconductor_chain,半导体与电子链,all_goods,0.12093516026854897,0.20512274149374252,0.13940633586677667,0.15419642048968213,2231945.871,18455723.431
2015,SYC,Seychelles,ev_chain,新能源汽车链,all_goods,0.023300338063696278,0.3217613116937646,0.04013929695213661,0.09885590321408216,1039.337,44606.091
2015,WLF,Wallis and Futuna Isds,industrial_equipment,工业设备,manufactures,0.046370558651525805,0.892220504770621,0.09459272744674807,0.29146344766285737,102.381,2207.888
2015,DMA,Dominica,industrial_equipment,工业设备,all_goods,0.17572019774790534,0.7279768303881494,0.07278043274297837,0.28233200122806357,2563.987,14591.305
2015,DOM,Dominican Rep.,ev_chain,新能源汽车链,manufactures,0.1059046993040426,0.3413922426939755,0.0986291104857003,0.1359101193491547,136023.058,1284391.145
2015,LCA,Saint Lucia,semiconductor_chain,半导体与电子链,manufactures,0.04962428319619944,0.5464692998455184,0.10920332597831844,0.2089934572187698,1853.147,37343.552
2015,MKD,North Macedonia,semiconductor_chain,半导体与电子链,manufactures,0.19310999495333817,0.31805224902043727,0.11546146977047503,0.19422877686783502,115147.493,596279.302
2015,GAB,Gabon,ev_chain,新能源汽车链,manufactures,0.07540568560219678,0.3542852930446618,0.03415632545182818,0.12470984308383706,15915.063,211059.191
2015,USA,USA,battery_chain,电池产业链,all_goods,0.4020591837820823,0.26890370431845556,0.0016069784040024196,0.26611929408059215,1440749.703,3583426.9209999996
2015,GNQ,Equatorial Guinea,ev_chain,新能源汽车链,all_goods,0.22626844208565475,0.418461390825808,0.02371696014866705,0.19413341937199532,15707.591,69420.158
2015,ESP,Spain,industrial_equipment,工业设备,all_goods,0.11331143052357923,0.22132302563752973,0.10209731342915708,0.12479769575674683,3616718.756,31918392.869
2015,ITA,Italy,solar_pv_chain,光伏产业链,all_goods,0.19548180116974836,0.18199123044317858,0.003571483316597015,0.17900679048246787,289078.86699999997,1478801.941
2015,STP,Sao Tome and Principe,infrastructure_materials,基础设施材料,manufactures,0.14221926786156147,0.7719764031591032,0.1179923306517757,0.27962230568232194,1473.688,10362.083999999999
2015,UKR,Ukraine,industrial_equipment,工业设备,all_goods,0.1555427290887845,0.37512053376960763,0.09396928768037958,0.17619444427473638,596825.028,3837048.71
2015,ERI,Eritrea,medical_health,医疗健康制造,all_goods,0.09389561810121237,0.4642347339883847,0.03329418594507766,0.15735663456611151,1254.654,13362.221
