year,iso3,country,topicTag,topicName,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2020,ASM,American Samoa,consumer_goods,消费制造品,manufactures,0.0,0.8965205162070254,0.050969048814753545,0.29125396093706907,0.0,2355.635
2020,BEN,Benin,consumer_goods,消费制造品,manufactures,0.5426238941286284,0.5360387293227443,0.08228138216828523,0.3852485911921768,84880.1,156425.29
2020,BES,Bonaire,solar_pv_chain,光伏产业链,manufactures,0.0,0.7223138507770878,0.005148467942391841,0.24771912498702878,0.0,506.999
2020,ASM,American Samoa,solar_pv_chain,光伏产业链,all_goods,0.0,0.7735618316351122,0.0004997612485815472,0.2575180969559724,0.0,67.156
2020,FRA,France,battery_chain,电池产业链,all_goods,0.13513413512283576,0.22990881686637274,0.003196646433822368,0.1643589936875454,249593.33,1847004.3099999998
2020,CZE,Czechia,consumer_goods,消费制造品,all_goods,0.23927174219314382,0.20889494892995705,0.06804176462301305,0.19343007138161544,2766383.579,11561681.098
2020,QAT,Qatar,ev_chain,新能源汽车链,all_goods,0.06801037966248587,0.19670339637613854,0.04453938042113428,0.0816310678038742,90905.839,1336646.5450000002
2020,MKD,North Macedonia,infrastructure_materials,基础设施材料,manufactures,0.03265692679746026,0.31381613211347287,0.16981159404428783,0.11229555535435193,40265.349,1232980.349
2020,TKM,Turkmenistan,battery_chain,电池产业链,all_goods,0.11535347419479886,0.26416997999177033,0.0009652517724621285,0.1462181151700281,372.273,3227.2369999999996
2020,AFG,Afghanistan,consumer_goods,消费制造品,all_goods,0.18135344714427143,0.7431754946352804,0.04222923885222396,0.3146847381879552,66027.461,364081.643
2020,BRA,Brazil,consumer_goods,消费制造品,all_goods,0.6268042390764681,0.5748013070129355,0.02649289156610244,0.43389838861881025,2777653.033,4431452.214
2020,AND,Andorra,strategic_transport,战略交通装备,all_goods,0.0014915213326772438,0.39792594819607663,0.12217285327984963,0.11301574605928047,273.572,183418.094
2020,LBY,Libya,ev_chain,新能源汽车链,manufactures,0.0879911328547562,0.308685182623794,0.11697905461758436,0.11903326760600254,72825.02,827640.441
2020,HRV,Croatia,battery_chain,电池产业链,all_goods,0.11330078898817453,0.12323599062519855,0.0011068623654885475,0.12121487534626431,3404.79,30050.894
2020,KIR,Kiribati,strategic_transport,战略交通装备,all_goods,0.052489110238901446,0.8890477211440603,0.2827608447446274,0.30928872021299,2608.86,49702.881
2020,DMA,Dominica,strategic_transport,战略交通装备,manufactures,0.020834779528759843,0.6333525200420342,0.1425062534446556,0.17832022197746059,457.41,21954.156
2020,CXR,Christmas Isds,industrial_equipment,工业设备,all_goods,0.0,0.938859542869422,0.13599254834773308,0.2713025523430848,0.0,2577.482
2020,COL,Colombia,infrastructure_materials,基础设施材料,manufactures,0.2732528353782819,0.39678761590632333,0.08499439785597399,0.22094255685512276,796466.3910000001,2914759.841
2020,PNG,Papua New Guinea,solar_pv_chain,光伏产业链,manufactures,0.6259738234069938,0.4614149631149429,0.006548943732617674,0.397943365077557,12529.38,20015.821
2020,MAC,"China, Macao SAR",industrial_equipment,工业设备,all_goods,0.49342209456705594,0.5408782436936562,0.05077927765985283,0.36540642789119193,229712.328,465549.335
2020,YEM,Yemen,strategic_transport,战略交通装备,all_goods,0.1383453667479915,0.4191030997055746,0.07224425416538814,0.16548762225082012,112423.16900000001,812626.918
2020,JAM,Jamaica,strategic_transport,战略交通装备,all_goods,0.06596768550912727,0.4425461017780492,0.098124150966029,0.1460490061501552,33379.693,506000.669
2020,TUV,Tuvalu,semiconductor_chain,半导体与电子链,manufactures,0.061187928254019225,0.7632762122328717,0.035808699932338546,0.27437685849806864,120.428,1968.166
2020,LUX,Luxembourg,medical_health,医疗健康制造,manufactures,0.03065700796939836,0.41780050843193883,0.048380465599654796,0.1290936507021874,25077.132999999998,817990.23
2020,AUT,Austria,solar_pv_chain,光伏产业链,all_goods,0.2739468887885622,0.17921269441463564,0.00632036641238151,0.20527383151353404,285580.296,1042465.922
2020,MNE,Montenegro,medical_health,医疗健康制造,manufactures,0.051263296462692814,0.1991353226398998,0.10539563725482812,0.08097500561492621,10213.44,199234.944
2020,COD,Dem. Rep. of the Congo,semiconductor_chain,半导体与电子链,all_goods,0.5775558784281462,0.47156756354780477,0.07114343439971993,0.36328837070768066,356955.103,618044.273
2020,GIB,Gibraltar,green_manufacturing,绿色制造相关,all_goods,0.005295388800287208,0.45011306970369025,0.00014047989878221423,0.1732369464927546,5.369,1013.9009999999998
2020,ETH,Ethiopia,battery_chain,电池产业链,manufactures,0.7261417126485633,0.5503696407923975,0.00229506615347699,0.43571999006930295,17722.333,24406.163
2020,TUV,Tuvalu,semiconductor_chain,半导体与电子链,all_goods,0.061187928254019225,0.7632762122328717,0.026999426283145826,0.27437685849806864,120.428,1968.166
2020,CZE,Czechia,ev_chain,新能源汽车链,manufactures,0.024951455502591688,0.20570753761856206,0.10372730066868696,0.07327314105209588,393977.5,15789760.239
2020,SYR,Syria,infrastructure_materials,基础设施材料,primary_goods,0.013075166928055168,0.9399013123285933,0.03997327905049155,0.25076726724975484,662.6659999999999,50681.265
2020,LAO,Lao People's Dem. Rep.,infrastructure_materials,基础设施材料,all_goods,0.4510338929847412,0.6215855470850912,0.14390470254018278,0.34300546126115494,423179.783,938243.865
2020,ARM,Armenia,ev_chain,新能源汽车链,manufactures,0.13628318519079044,0.2709421739736197,0.05982979552973699,0.12668158154812872,25237.393,185183.469
2020,HRV,Croatia,green_manufacturing,绿色制造相关,all_goods,0.14366356585739312,0.16088763264232053,0.004782271428380156,0.15231730299733603,18652.826,129836.85800000001
2020,MLI,Mali,ev_chain,新能源汽车链,all_goods,0.2550734255018799,0.37754217007670127,0.08026244900652606,0.20472118111423993,119322.446,467796.462
2020,NRU,Nauru,ev_chain,新能源汽车链,manufactures,0.07150508590547532,0.7400469847257988,0.14930734419887048,0.22440326188031987,333.15999999999997,4659.249
2020,GRC,Greece,industrial_equipment,工业设备,manufactures,0.2451345082305114,0.2975728826808054,0.11637099175924372,0.20843761857092766,1092302.046,4455929.334
2020,PER,Peru,semiconductor_chain,半导体与电子链,all_goods,0.5310801252817232,0.4686279735022095,0.10081458006348065,0.36551079253295743,1959468.1169999999,3689590.372
2020,BGR,Bulgaria,strategic_transport,战略交通装备,manufactures,0.04072720289282091,0.25042261145078293,0.10164895626296566,0.08867324036261826,102501.75600000001,2516788.503
2020,BIH,Bosnia Herzegovina,ev_chain,新能源汽车链,all_goods,0.028884135277910766,0.2541568267273974,0.06973259697657694,0.08329903514267621,20558.74,711765.812
