year,iso3,country,topicTag,topicName,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2022,IRN,Iran,consumer_goods,消费制造品,manufactures,0.6359933266608355,0.7072629344835275,0.012460955761589093,0.47130032545188866,278167.227,437374.443
2022,NCL,New Caledonia,ev_chain,新能源汽车链,manufactures,0.058566458468916505,0.32014323790272947,0.1558969143661243,0.1153435583451942,13152.991,224582.318
2022,PSE,State of Palestine,solar_pv_chain,光伏产业链,all_goods,0.6381806582265516,0.4513012116922067,0.002356435567080243,0.4144130460939993,13459.329,21090.155000000002
2022,CHL,Chile,industrial_equipment,工业设备,manufactures,0.3006358624116312,0.31269058908877384,0.16151347902504393,0.22386855106186762,3277938.491,10903351.532
2022,LTU,Lithuania,medical_health,医疗健康制造,all_goods,0.04011132749297498,0.17146869155690667,0.04768115299842805,0.07173111367238623,99875.34,2489953.4930000002
2022,TLS,Timor-Leste,green_manufacturing,绿色制造相关,manufactures,0.330126076223533,0.4168597736624724,0.004746367095103998,0.2831685256539239,790.75,2395.297
2022,CYP,Cyprus,solar_pv_chain,光伏产业链,manufactures,0.343657136180362,0.24750578396802167,0.010160830719583805,0.26018092825925165,30299.938,88169.093
2022,YEM,Yemen,ev_chain,新能源汽车链,all_goods,0.19433423810446845,0.4985230722033813,0.04489430248805352,0.20820504211271895,108365.91500000001,557626.469
2022,NPL,Nepal,strategic_transport,战略交通装备,manufactures,0.1507118494451341,0.7364376041936879,0.07495626004144454,0.2638848119332923,91429.266,606649.486
2022,MOZ,Mozambique,semiconductor_chain,半导体与电子链,manufactures,0.36386060698000067,0.4170274899266996,0.04618949484388542,0.2827244329458614,236576.378,650184.091
2022,HKG,"China, Hong Kong SAR",semiconductor_chain,半导体与电子链,manufactures,0.46491588567628106,0.3328627780160092,0.6333803983722611,0.313839655789635,174506803.848,375351346.823
2022,SXM,Saint Maarten,consumer_goods,消费制造品,manufactures,0.0,0.5812744774100073,0.059820650276370735,0.19481883378987377,0.0,30341.761
2022,MDV,Maldives,green_manufacturing,绿色制造相关,manufactures,0.6560030941523701,0.5073317585685361,0.008978305625983785,0.4286793746925943,13567.189,20681.593
2022,SLB,Solomon Isds,infrastructure_materials,基础设施材料,manufactures,0.7893202915337404,0.8778505961584233,0.24612296453339294,0.5364994644016212,59792.526,75751.918
2022,MRT,Mauritania,medical_health,医疗健康制造,all_goods,0.10072023798418583,0.3541041159008715,0.025478297308657083,0.13510939858409382,16357.715,162407.43
2022,NAM,Namibia,infrastructure_materials,基础设施材料,primary_goods,0.0010123088846765323,0.37171616357731485,0.041550564647398494,0.10782774781446805,116.356,114941.20199999999
2022,BTN,Bhutan,semiconductor_chain,半导体与电子链,all_goods,0.08501884425340463,0.7485411287052098,0.14225333893784414,0.27550019081644495,20667.684,243095.33
2022,BOL,Bolivia (Plurinational State of),battery_chain,电池产业链,all_goods,0.6855636525570306,0.5593790852744138,0.0010851745455264692,0.45275549760767453,9327.777,13605.997
2022,GEO,Georgia,solar_pv_chain,光伏产业链,manufactures,0.3900092210146743,0.2513803245676693,0.0038124087419070954,0.2702314453558863,13507.976,34635.017
2022,GRC,Greece,infrastructure_materials,基础设施材料,all_goods,0.0771133952912723,0.27637490439778883,0.0830817735872894,0.11624385004201356,624335.836,8096334.413
2022,ABW,Aruba,industrial_equipment,工业设备,all_goods,0.0625467631293054,0.6197127722922519,0.048414334922560386,0.21888367951579316,5210.739,83309.491
2022,CAF,Central African Rep.,ev_chain,新能源汽车链,all_goods,0.12487091513863098,0.38759322783073236,0.0397094998580852,0.15770190786670146,4400.378,35239.415
2022,NIC,Nicaragua,strategic_transport,战略交通装备,all_goods,0.13171805950390428,0.44055322768042493,0.049907204675452566,0.17598329862487183,76606.11499999999,581591.585
2022,MLT,Malta,medical_health,医疗健康制造,all_goods,0.018502550117195135,0.25463795718832855,0.03579760725078583,0.08300639013656412,9418.41,509033.076
2022,HRV,Croatia,battery_chain,电池产业链,manufactures,0.26325457271019037,0.15040245356555482,0.002302701253619885,0.20260306640094933,17009.177,64611.136
2022,LBR,Liberia,green_manufacturing,绿色制造相关,manufactures,0.3894306009837931,0.37513369700681376,0.0008449613934827434,0.29378103899997005,4103.815,10537.988
2022,FIN,Finland,solar_pv_chain,光伏产业链,all_goods,0.36804708856382756,0.24077848192644308,0.006399508385088662,0.2596692993936324,223943.467,608464.172
2022,LUX,Luxembourg,infrastructure_materials,基础设施材料,all_goods,0.011991210388230804,0.4592007136190344,0.1376158484910091,0.13761610995284682,47241.584,3939684.358
2022,DEU,Germany,battery_chain,电池产业链,manufactures,0.44228740684963946,0.2734481272739225,0.015586158287257349,0.3087324995752853,8132940.529,18388361.059
2022,AUT,Austria,medical_health,医疗健康制造,all_goods,0.045397506624059294,0.20656786723058337,0.06832854780951829,0.08234026507555779,681948.76,15021722.793
2022,TUV,Tuvalu,industrial_equipment,工业设备,all_goods,0.30254708430502436,0.778747151926449,0.08500770303619855,0.3311483978182317,2529.552,8360.854
2022,GNB,Guinea-Bissau,infrastructure_materials,基础设施材料,all_goods,0.18079808533118935,0.8501621888246109,0.15287386317090615,0.3150113144007359,11728.545,64870.958
2022,GUY,Guyana,industrial_equipment,工业设备,all_goods,0.16432395478612444,0.41527711668561634,0.14147381965826877,0.2012756222325985,100291.488,610327.862
2022,TCD,Chad,infrastructure_materials,基础设施材料,all_goods,0.23175384478526667,0.7421422705325658,0.10820918405454752,0.2999505104111292,32492.242,140201.52300000002
2022,MAC,"China, Macao SAR",infrastructure_materials,基础设施材料,all_goods,0.7636058365870217,0.7653798987182917,0.04812504231715765,0.48492482954285326,519403.579,680198.545
2022,GIB,Gibraltar,infrastructure_materials,基础设施材料,all_goods,0.0003831179141670769,0.7884198561643548,0.004132193039922186,0.2299931505172765,19.327,50446.61
2022,NER,Niger,semiconductor_chain,半导体与电子链,manufactures,0.5753748984667512,0.5008936952110676,0.07733364499891426,0.37104235104392036,116097.708,201777.499
2022,LAO,Lao People's Dem. Rep.,medical_health,医疗健康制造,manufactures,0.23249281259035906,0.4046322437920412,0.026000899518106232,0.19940485158274507,37968.454,163310.227
2022,VUT,Vanuatu,ev_chain,新能源汽车链,manufactures,0.12534591576126303,0.5297803269310236,0.10987882290670063,0.1899919816575746,3209.9629999999997,25608.836
2022,MHL,Marshall Isds,green_manufacturing,绿色制造相关,manufactures,0.47932159468940533,0.3581150030688015,0.00020420281340500346,0.3213562821780208,761.341,1588.3719999999998
2022,MNP,N. Mariana Isds,green_manufacturing,绿色制造相关,manufactures,0.0,0.7651441793101271,0.0010027808006492513,0.25055963337667136,0.0,46.211999999999996
2022,JPN,Japan,industrial_equipment,工业设备,manufactures,0.4616037150050087,0.4197191713765908,0.1411370753756656,0.30966352425572075,33698050.808,73002122.194
