year,iso3,country,topicTag,topicName,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2009,DOM,Dominican Rep.,infrastructure_materials,基础设施材料,manufactures,0.13577273821828403,0.3693042902081,0.10926959476426534,0.15979693851868465,131418.664,967931.16
2009,FLK,Falkland Isds (Malvinas),solar_pv_chain,光伏产业链,all_goods,0.0,0.5514340576802833,0.00023852330592066131,0.2001944582146456,0.0,13.123999999999999
2009,ARM,Armenia,medical_health,医疗健康制造,manufactures,0.08200050029556279,0.26895635574394317,0.06393932524224884,0.10376142011483687,12346.569,150566.99599999998
2009,IRN,Iran,medical_health,医疗健康制造,all_goods,0.07273583407182364,0.28159722767566386,0.05593047233018855,0.1071346823928787,176126.691,2421456.951
2009,SAU,Saudi Arabia,strategic_transport,战略交通装备,manufactures,0.025720086060835746,0.3336396259827902,0.2017222487434712,0.10204771455317227,432956.48699999996,16833399.623
2009,MDV,Maldives,ev_chain,新能源汽车链,all_goods,0.050628368706738314,0.5779170861383511,0.014711617492657135,0.1865426439846204,879.7520000000001,17376.661
2009,GMB,Gambia,green_manufacturing,绿色制造相关,manufactures,0.14783557751910273,0.6004795294848672,0.004280462330472547,0.250909228076042,250.18200000000002,1692.299
2009,PRY,Paraguay,consumer_goods,消费制造品,manufactures,0.6761487278532544,0.7173779142942885,0.11436219293292726,0.5159766638547988,436130.25299999997,645021.184
2009,UZB,Uzbekistan,ev_chain,新能源汽车链,all_goods,0.0739249717047275,0.7628871940101625,0.13163655851251602,0.23623537176962853,71775.44,970922.793
2009,TUV,Tuvalu,medical_health,医疗健康制造,all_goods,0.0,0.8310575817662448,0.003123405497495137,0.21571579171324656,0.0,325.746
2009,MNE,Montenegro,green_manufacturing,绿色制造相关,all_goods,0.2858635990921895,0.23881375705844876,0.0018449735885762543,0.21856640668473273,1321.293,4622.11
2009,MMR,Myanmar,strategic_transport,战略交通装备,manufactures,0.5106025444440241,0.6537538508689751,0.1187480126031733,0.3689803442651674,276255.599,541038.4299999999
2009,COG,Congo,medical_health,医疗健康制造,manufactures,0.025526414372577848,0.5701387483215826,0.07867373948677198,0.1585842490757834,4945.415,193737.159
2009,GAB,Gabon,industrial_equipment,工业设备,manufactures,0.1076380539560027,0.48492228519316827,0.3061939992123249,0.18007191141016604,50896.283,472846.555
2009,MDV,Maldives,consumer_goods,消费制造品,manufactures,0.1407271614280879,0.3274569881163238,0.11499565480353667,0.18650307731599586,10632.95,75557.198
2009,VNM,Viet Nam,infrastructure_materials,基础设施材料,primary_goods,0.17913273894270637,0.5237808008288075,0.026617991242273046,0.20849877941995254,58276.56,325326.126
2009,LCA,Saint Lucia,green_manufacturing,绿色制造相关,all_goods,0.00023130364385847525,0.7588142544045092,0.00017498348788748128,0.246049064697635,0.112,484.21199999999993
2009,CIV,CÃ´te d'Ivoire,semiconductor_chain,半导体与电子链,all_goods,0.339257162390747,0.46228842319147356,0.06386782309806686,0.2740273920350722,151201.728,445684.704
2009,MKD,North Macedonia,ev_chain,新能源汽车链,manufactures,0.02028499718884572,0.26205001191793253,0.0929986111233994,0.07942146978521743,6880.393,339186.293
2009,CHL,Chile,medical_health,医疗健康制造,all_goods,0.06469119639957441,0.1915807361632745,0.0317625964035159,0.07941072481594375,86175.507,1332105.631
2009,AZE,Azerbaijan,infrastructure_materials,基础设施材料,manufactures,0.04422359006568862,0.5101498840767831,0.1429903278815308,0.16648562683629337,41943.116,948433.086
2009,GNB,Guinea-Bissau,semiconductor_chain,半导体与电子链,manufactures,0.1606107783766991,0.7116510855635837,0.1555840689886217,0.28700518653722035,2867.209,17851.909
2009,VGB,Br. Virgin Isds,infrastructure_materials,基础设施材料,primary_goods,0.0,0.8241281370459917,0.013597572914872687,0.21958910246840524,0.0,7265.32
2009,ZWE,Zimbabwe,infrastructure_materials,基础设施材料,all_goods,0.051839850247806143,0.8658204729294359,0.0447818924722408,0.2539497375349112,12917.436,249179.655
2009,CZE,Czechia,infrastructure_materials,基础设施材料,manufactures,0.03207278326821312,0.2822861082460175,0.1275665120804727,0.09835384297019441,354864.802,11064359.43
2009,MAR,Morocco,industrial_equipment,工业设备,manufactures,0.07068174028615472,0.3117344370028965,0.1738212166889786,0.12349471184763867,240541.439,3403162.373
2009,JAM,Jamaica,consumer_goods,消费制造品,all_goods,0.22685982500811727,0.4126033971536212,0.04267990781029836,0.2406644051881554,51066.856,225103.127
2009,NRU,Nauru,industrial_equipment,工业设备,manufactures,0.0,0.9407355216201517,0.22961186523925853,0.26378051895096444,0.0,3709.973
2009,ASM,American Samoa,green_manufacturing,绿色制造相关,manufactures,0.0,0.9874546277878569,0.00033887446717778715,0.3126604839909478,0.0,18.777
2009,VEN,Venezuela,solar_pv_chain,光伏产业链,manufactures,0.20168791248383378,0.2873020325159658,0.0020102551539155356,0.19701544381834027,10631.631,52713.278
2009,ASM,American Samoa,green_manufacturing,绿色制造相关,all_goods,0.0,0.9874546277878569,0.00013640479217923195,0.3126604839909478,0.0,18.777
2009,CHE,Switzerland,strategic_transport,战略交通装备,all_goods,0.015537577858802509,0.280368700105871,0.07442140718219702,0.08136803154850727,223063.81999999998,14356408.832
