year,iso3,country,categoryLevel,categoryId,categoryName,category,parentGroupId,scope,dependency,hhi,importance,vulnerability,chinaImport,totalImport
2007,FLK,Falkland Isds (Malvinas),fine,D08,塑料及其制品,塑料及其制品,D,all_goods,0.0,0.9411266754330658,0.010770329186743732,0.25077140625725897,0.0,946.062
2007,VCT,Saint Vincent and the Grenadines,fine,D05,染料、颜料、涂料与油墨,染料、颜料、涂料与油墨,D,all_goods,0.43126005856503097,0.5857306494791366,0.008731301490211911,0.30370105764924094,1440.061,3339.194
2007,BFA,Burkina Faso,fine,G02,陶瓷制品,陶瓷制品,G,all_goods,0.042926759512281226,0.4209402847267386,0.002886773946166748,0.14732360083575582,76.848,1790.212
2007,COD,Dem. Rep. of the Congo,fine,B06,烟草及制品,烟草及制品,B,all_goods,0.0,0.6544261059096662,0.00009900233795420936,0.16595965091329937,0.0,191.66000000000003
2007,SGP,Singapore,fine,F02,化学纤维与纱线,化学纤维与纱线,F,all_goods,0.3364601875949845,0.3897582514849724,0.0011751594999895429,0.25514021988192626,102563.878,304832.137
2007,ERI,Eritrea,fine,B05,食品工业残渣与饲料,食品工业残渣与饲料,B,all_goods,0.0,1.0,0.000258210600189523,0.25726052741750083,0.0,44.118
2007,AZE,Azerbaijan,fine,E01,皮革、毛皮与箱包容器,皮革、毛皮与箱包容器,E,manufactures,0.17301876229886054,0.34932905771112743,0.0012955191975626433,0.20849594244554182,1277.978,7386.355
2007,SEN,Senegal,fine,N01,武器弹药及零附件,武器弹药及零附件,N,manufactures,0.0,0.7347622216992385,0.0007729898009349897,0.18657878339501693,0.0,1451.7309999999998
2007,MHL,Marshall Isds,fine,K03,航空航天器及零部件,航空航天器及零部件,K,manufactures,0.0,0.6771379610627116,0.000054078885950004256,0.17084641685693983,0.0,258.675
2007,DZA,Algeria,fine,O01,艺术品、收藏品与古董,艺术品、收藏品与古董,O,all_goods,0.2096835354617242,0.5013146104199483,4.975197554410178e-6,0.28255901956069823,31.519,150.317
